Departamento,Título,Resumen,Sección,Fecha,Enlace
Lambayeque,¿Dónde comer en Chiclayo? La guía imperdible si estás en Lambayeque,"El saludo a Chiclayo que pronunció en español el papa León XIV ha puesto en el mapa turístico mundial a la capital de Lambayeque, famosa por su v...",Tendencias,16/05/2025,https://elcomercio.pe/provecho/tendencias/donde-comer-en-chiclayo-la-guia-imperdible-si-estas-en-lambayeque-noticia/
Lambayeque,Papa León XIV: Gobernador regional de Lambayeque viajará con cuatro consejeros al Vaticano para misa solemne,Jorge Luis Pérez solicitó autorización para trasladarse a la Ciudad del Vaticano del 16 al 20 de mayo.,Lambayeque,16/05/2025,https://elcomercio.pe/peru/lambayeque/papa-leon-xiv-gobernador-regional-de-lambayeque-viajara-con-cuatro-consejeros-al-vaticano-para-misa-solemne-jorge-luis-perez-ultimas-noticia/
Lambayeque,Ministerio de Cultura destaca legado del Papa León XIV en defensa del patrimonio cultural de Lambayeque,El actual Sumo Pontífice participó en actos emblemáticos como la develación del rostro del Señor de Sipán en 2017.,Lambayeque,10/05/2025,https://elcomercio.pe/peru/lambayeque/ministerio-de-cultura-destaca-legado-del-papa-leon-xiv-en-defensa-del-patrimonio-cultural-de-lambayeque-ultimas-noticia/
Lambayeque,Proponen crear “Circuito Turístico Papal” en Lambayeque tras elección del Papa León XIV,"El recorrido incluiría iglesias históricas, centros educativos, espacios culturales y zonas gastronómicas vinculadas a Robert Prevost",Lima,10/05/2025,https://elcomercio.pe/lima/papa-leon-xiv-agencias-proponen-un-circuito-turistico-papal-en-lambayeque-ultimas-noticia/
Lambayeque,Gobernador regional de Lambayeque responde al anuncio de la PCM sobre Proyecto Olmos,"Jorge Pérez Flores exhortó al Poder Ejecutivo a priorizar el diálogo técnico por encima de cualquier conflicto político, legal o empresarial.",Perú,25/04/2025,https://elcomercio.pe/peru/gobernador-regional-de-lambayeque-responde-al-anuncio-de-la-pcm-sobre-proyecto-olmos-ultimasa-noticia/
Lambayeque,"Emergencia en Lambayeque, tragedia en discoteca dominicana y denuncias de campaña #Notepases",Revisa aquí los comentarios editoriales de El Comercio este miécoles 9 de abril.,Columnistas,09/04/2025,https://elcomercio.pe/opinion/columnistas/emergencia-en-lambayeque-tragedia-en-discoteca-dominicana-y-denuncias-de-campana-notepases-noticia/
Lambayeque,Lambayeque en emergencia: lluvias intensas dejan más de 850 damnificados y miles de afectados,"Zonas altoandinas como Kañaris, Incahuasi y Salas, entre las más golpeadas por las precipitaciones.",Lambayeque,08/04/2025,https://elcomercio.pe/peru/lambayeque/lambayeque-en-emergencia-lluvias-intensas-dejan-mas-de-850-damnificados-y-miles-de-afectados-clima-temperaturas-coer-inundaciones-ultimas-noticia/
Lambayeque,Lambayeque: Diez distritos afectados por lluvias intensas y activación de quebradas,"Se reportan al menos 80 casas dañadas, y las evaluaciones continúan para determinar el impacto total.",Lambayeque,01/04/2025,https://elcomercio.pe/peru/lambayeque/lambayeque-diez-distritos-afectados-por-lluvias-intensas-y-activacion-de-quebradas-clima-temperaturas-senamhi-indeci-inundaciones-coer-ultimas-noticia/
Lambayeque,Lambayeque: Absuelven a policía que había sido condenado a 10 años de cárcel por abatir a un delincuente,El suboficial PNP Gilmer Torres Bello había sido sentenciado por el delito de homicidio simple en agravio de L.S.M.R. y al pago de una reparación...,Lambayeque,28/03/2025,https://elcomercio.pe/peru/lambayeque/lambayeque-absuelven-a-policia-que-habia-sido-condenado-a-10-anos-de-carcel-por-abatir-a-un-delincuente-gilmer-torres-bello-poder-judicial-ultimas-noticia/
Lambayeque,Nueva Iniciativa en Lambayeque busca mejorar el acceso al tratamiento del cáncer de mama y cuello uterino,El cáncer de mama y el cáncer de cuello uterino siguen siendo dos de las principales causas de muerte entre las mujeres en Perú. Los diagnósticos...,Notas contratadas,26/03/2025,https://elcomercio.pe/publirreportaje/el-cancer-de-mama-y-el-cancer-de-cuello-uterino-siguen-siendo-dos-de-las-principales-causas-de-muerte-entre-las-mujeres-en-peru-los-diagnosticos-tardios-y-el-acceso-limitado-a-tratamientos-efectivos-contribuyen-a-bajas-tasas-de-supervivencia-cada-ano-el-pais-registra-mas-de-5000-nuevos-casos-de-cancer-de-cuello-uterino-lo-que-provoca-casi-3000-muertes-los-casos-de-cancer-de-mama-han-aumentado-un-40-en-la-ultima-decada-pero-muchas-mujeres-aun-reciben-diagnosticos-en-etapas-avanzadas-cuando-las-opciones-de-tratamiento-son-menos-eficaces-noticia/
Lambayeque,Lambayeque: Inician trabajos de descolmatación en el río La Leche para proteger a familias y cultivos,"Los trabajos buscan prevenir inundaciones y desbordes que amenazan a 500 familias en Pacora, así como proteger más de 150 hectáreas de cultivos.",Lambayeque,10/03/2025,https://elcomercio.pe/peru/lambayeque/lambayeque-inician-trabajos-de-descolmatacion-en-el-rio-la-leche-para-proteger-a-familias-y-cultivos-ana-midagri-huaicos-desborde-de-rio-ultimas-noticia/
Lambayeque,Lambayeque: Prohíben circulación de vehículos en puente provisional de Zaña ante crecida del río,La Municipalidad recomienda utilizar el puente de Fierro como alternativa para evitar accidentes y garantizar la seguridad de los ciudadanos.,Lambayeque,24/02/2025,https://elcomercio.pe/peru/lambayeque/lambayeque-prohiben-circulacion-de-vehiculos-en-puente-provisional-de-zana-ante-crecida-del-rio-intensas-lluvias-senamhi-ultimas-noticia/
Lambayeque,José María Balcázar: Corte Suprema rechazó su pedido para transferir su proceso judicial de Lambayeque a Lima,El parlamentario sigue presentando acciones dilatorias en su caso por presunta apropiación ilícita.,Política,14/02/2025,https://elcomercio.pe/politica/jose-maria-balcazar-corte-suprema-rechazo-su-pedido-para-transferir-su-proceso-judicial-de-lambayeque-a-lima-noticia/
Lambayeque,Mujer es víctima de robo mientras rezaba en iglesia de Lambayeque,"Cámaras de seguridad de la iglesia Santa Lucía, situada en la provincia de Ferreñafe, Lambayeque, registraron el instante exacto en que una mujer...",País,04/02/2025,https://elcomercio.pe/videos/pais/mujer-es-victima-de-robo-mientras-rezaba-en-iglesia-de-lambayeque-viral-policial-nnav-video-tvpe-noticia/
Lambayeque,Sujeto roba cartera a mujer que rezaba en iglesia de Lambayeque: todo quedó grabado,"Un robo en cuestión de minutos dentro de la iglesia. El criminal se llevó el bolso con 600 soles en efectivo, tarjetas de crédito y otras pertene...",Perú,03/02/2025,https://elcomercio.pe/peru/lambayeque-sujeto-roba-cartera-a-una-mujer-que-rezaba-dentro-de-iglesia-y-piden-ayuda-para-identificarlo-ultimas-noticia/
Lambayeque,Lambayeque: Entierran cerca de 2 mil toneladas de mango por sobreproducción,Se estima que la cifra podría llegar a 8 mil toneladas al cierre de la campaña.,Lambayeque,01/02/2025,https://elcomercio.pe/peru/lambayeque/lambayeque-entierran-cerca-de-2-mil-toneladas-de-mango-por-sobreproduccion-senasa-cultivo-ultimas-noticia/
Lambayeque,Productores de Lambayeque logran comercializar 420 toneladas de mango con articulación de Agromercado,"Productores de Motupe, Tongorrape y Olmos han encontrado nuevas oportunidades de mercado para su fruta, gracias  a la articulación comercial prom...",Perú,26/01/2025,https://elcomercio.pe/peru/productores-de-lambayeque-logran-comercializar-420-toneladas-de-mango-con-articulacion-de-agromercado-noticia/
Lambayeque,Lambayeque: PNP incauta 760 cartuchos de dinamita en bus interprovincial,La Policía incautó cartuchos de dinamita enviados como encomienda en Lambayeque.,Perú,20/01/2025,https://elcomercio.pe/peru/lambayeque-pnp-incauta-760-cartuchos-de-dinamita-hallados-en-un-bus-interprovincial-ultimas-noticia/
Lambayeque,Megaproyecto de Lambayeque podría ser financiado por empresas de Corea del Sur: ¿qué faltaría para su evaluación?,La Embajada de Corea del Sur informó lo que el proyecto del Gobierno Regional de Lambayeque debe cumplir para que empresas del país asiático eval...,Trends,20/01/2025,https://elcomercio.pe/respuestas/trends/megaproyecto-de-lambayeque-podria-ser-financiado-por-empresas-de-corea-del-sur-que-faltaria-para-su-evaluacion-tdpe-noticia/
Lambayeque,Lambayeque: nuevo puerto de Eten abre las puertas al comercio entre Perú y Brasil,El puerto también abrirá una vía logística minera que conectará Lambayeque con Cajamarca.,Lambayeque,17/01/2025,https://elcomercio.pe/peru/lambayeque/lambayeque-nuevo-puerto-de-eten-abre-las-puertas-al-comercio-entre-peru-y-brasil-ultimas-noticia/
Lambayeque,Lambayeque: Geresa activa plan para combatir el dengue,"Hasta el momento se reportan 15 casos, de los cuales tres son confirmados y 12 probables.",Lambayeque,10/01/2025,https://elcomercio.pe/peru/lambayeque/dengue-en-lambayeque-geresa-activa-plan-para-combatir-enfermedad-en-localidades-ultimas-noticia/
Lambayeque,Lambayeque: mujer muere atropellada por su hijo al intentar sacar un vehículo de la cochera,"Richard Vidaurre, de 22 años, explicó que actuó con prisa tras recibir una llamada urgente de su padre.",Perú,09/01/2025,https://elcomercio.pe/peru/lambayeque-mujer-muere-atropellada-por-su-hijo-al-intentar-sacar-un-vehiculo-de-la-cochera-ultimas-noticia/
Lambayeque,Lambayeque: 10.000 empleos en riesgo por menor capacidad de presa Limón,"Según presidente de Cultivando, Yuri Armas, el proyecto Olmos no realizó el mantenimiento ni limpieza de sedimentos, lo que redujo el espacio de ...",Perú,24/12/2024,https://elcomercio.pe/economia/peru/agroexportacion-lambayeque-10000-empleos-en-riesgo-por-menor-capacidad-de-presa-limon-cto-novonor-yuri-armas-cultivando-odebrecht-noticia/
Lambayeque,Serfor advierte sobre focos de calor: Lambayeque y Piura entre las más afectadas,"Lambayeque lidera con 128 focos de calor, seguida de Piura con 126. Ambas regiones enfrentan riesgos de incendios forestales y daños ambientales....",Perú,22/11/2024,https://elcomercio.pe/peru/serfor-advierte-sobre-focos-de-calor-lambayeque-y-piura-entre-las-mas-afectadas-ultimas-noticia/
Lima,Corte de EE.UU. ordena a Municipalidad de Lima pagar US$ 200 millones a Rutas de Lima,Instancia judicial desestimó la apelación presentada por la comuna limeña y confirmó dos laudos arbitrales internacionales por el contrato de con...,Economía,26/06/2025,https://elcomercio.pe/economia/corte-de-eeuu-ordena-a-municipalidad-de-lima-pagar-us-200-millones-a-rutas-de-lima-ultimas-noticia/
Lima,"Los Fabulosos Cadillacs regresan a Lima para celebrar su 40 aniversario: fecha, precio y más",El icónico grupo argentino vuelve a Perú este 13 de noviembre con un espectáculo inolvidable en Costa 21,Música,26/06/2025,https://elcomercio.pe/luces/musica/los-fabulosos-cadillacs-regresan-a-lima-para-celebrar-su-40-aniversario-ultimas-noticia/
Lima,Aprendió a hacer sánguches por necesidad y hoy tiene un local que compite con los mejores de Lima: conoce Pandilla y su propuesta,"Renzo Vinatea, más conocido como ‘Beno’, es el creador de Pandilla, una sanguchería que ya se ganó un lugar en Miraflores gracias a su sabor, gen...",Tendencias,26/06/2025,https://elcomercio.pe/provecho/tendencias/pandilla-la-sangucheria-en-miraflores-que-conquista-a-los-amantes-de-un-sanguche-conoce-su-historia-miraflores-carta-panes-restaurante-local-noticia/
Lima,"Renunció a todo y viajó al Líbano para conectar con sus raíces: así nació Ezzem, el nuevo templo de la cocina de Medio Oriente en Lima","Hija de una familia de raíces libanesas, palestinas y sirias, Ursula Mohanna emprendió en 2023 un viaje transformador al Líbano. Volvió convencid...",Tendencias,26/06/2025,https://elcomercio.pe/provecho/tendencias/ezzem-el-nuevo-restaurante-con-cocina-del-medio-oriente-noticia/
Lima,"Gaspar Gentile se unirá a Alianza Lima: “Tenía ganas de llegar, estoy muy contento”",Gaspar Gentile declaró por primera vez como futbolista de Alianza Lima y dejó en claro que es un bonito desafío en lo personal.,Fútbol peruano,26/06/2025,https://elcomercio.pe/deporte-total/futbol-peruano/gaspar-gentile-se-unira-a-alianza-lima-tenia-ganas-de-llegar-estoy-muy-contento-noticia/
Lima,New Balance Lima 15K Powered by El Comercio: Conoce los tres tips para evitar calambres durante la carrera,"Este 6 de julio vuelve la carrera New Balance Lima 15K Powered by El Comercio, y en esta nota puedes conocer más sobre los 3 tips para evitar cal...",Polideportivo,26/06/2025,https://elcomercio.pe/deporte-total/polideportivo/new-balance-lima-15k-powered-by-el-comercio-conoce-los-tres-tips-para-evitar-calambres-durante-la-carrera-noticia/
Lima,New Balance Lima 15K Powered by El Comercio: súmate al reconocimiento de la ruta con energía y buena vibra,"Este domingo 29 de junio será el reconocimiento de la New Balance Lima 15K Powered by El Comercio. El parque Andrés Avelino Cáceres, San Isidro, ...",DT,26/06/2025,https://elcomercio.pe/deporte-total/new-balance-lima-15k-powered-by-el-comercio-sumate-al-reconocimiento-de-la-ruta-con-energia-y-buena-vibra-noticia/
Lima,Circo temático Dinosaurios Gigantes Caminantes llega a Lima Norte,"Con una versión renovada, el popular circo llega del 24 de julio al 17 de agosto a la explanada del Plaza Vea Izaguirre.",Luces,26/06/2025,https://elcomercio.pe/luces/circo-tematico-dinosaurios-gigantes-caminantes-llega-a-lima-norte-farandula-ultimas-noticia/
Lima,"Villa Chicken se reinventa y presenta Villa Steakhouse, su templo de las carnes que redefine la experiencia parrillera en Lima","Ubicado en la Avenida 2 de Mayo, en San Isidro, esta nueva propuesta busca conquistar a los amantes de la carne con una experiencia gastronómica ...",Restaurantes,26/06/2025,https://elcomercio.pe/provecho/restaurantes/villa-chicken-se-reinventa-y-presenta-villa-steakhouse-su-nuevo-templo-de-las-carnes-que-redefine-la-experiencia-parrillera-en-lima-noticia/
Lima,Cazzu confirma concierto en Lima: ¿Cuándo y dónde será?,La cantante argentina confirmó un concierto en Perú como parte de su gira internacional “Latinaje en vivo”.,Música,26/06/2025,https://elcomercio.pe/luces/musica/cazzu-confirma-concierto-en-lima-cuando-y-donde-sera-teleticket-celebs-ultimas-noticia/
Lima,Trabajan en tres de los restaurantes más ‘top’ de Lima y hoy cocinan juntos su propio proyecto en SJM: así es La Cevichería,"Los tres fundadores de este espacio de comida marina en San Juan de Miraflores comenzaron desde abajo. Lavando platos y trabajando en almacenes, ...",Restaurantes,26/06/2025,https://elcomercio.pe/provecho/restaurantes/la-cevicheria-el-restaurante-de-pescados-y-mariscos-que-pone-en-el-mapa-gastronomico-a-san-juan-de-miraflores-noticia/
Lima,En un lugar estratégico y con una carta diferente: así es la sede de El Pan de la Chola en el Centro Histórico de Lima,"La reconocida panadería se instaló en la emblemática Casa O’Higgins con una propuesta honesta, artesanal y lista para transformar el Jirón de la ...",Restaurantes,26/06/2025,https://elcomercio.pe/provecho/restaurantes/el-pan-de-la-chola-abrio-su-nuevo-local-en-el-centro-de-lima-conoce-su-propuesta-entrevista-jonathan-day-noticia/
Lima,"Banh Mi, la celebrada propuesta ecuatoriana que busca ser la nueva joya asiática de Lima","Entre cuchillos japoneses, fermentos vietnamitas y sazón limeña, Banh Mi redefine el cruce cultural desde la cocina. Visitamos este celebrado res...",Tendencias,26/06/2025,https://elcomercio.pe/provecho/tendencias/banh-mi-de-quito-a-lima-asi-es-la-propuesta-de-comida-del-sudeste-asiatico-en-la-av-la-mar-restaurantes-en-miraflores-ecuador-gastronomia-cocina-ecuatoriana-carta-platos-bebidas-noticia/
