Departamento,Festividad,Título del Video,URL
Huancavelica,Navidad. Nacimiento del Niño Jesús.,Nacimiento huancavelicano adornará nacimiento en El Vaticano,https://www.youtube.com/watch?v=OzU6M-zNFnk&pp=ygU4TmF2aWRhZC4gTmFjaW1pZW50byBkZWwgTmnDsW8gSmVzw7pzLiBIdWFuY2F2ZWxpY2EgUGVyw7o%3D
Huancavelica,Año Nuevo.,AÑO NUEVO ANDINO HUANCAVELICA,https://www.youtube.com/watch?v=yBxC99d5Xw4&pp=ygUeQcOxbyBOdWV2by4gSHVhbmNhdmVsaWNhIFBlcsO6
Huancavelica,Danza de Tijeras.,Danza De Tijeras - Huancavelica - NG de Huancavelica (Sentimiento Andino 2021 - Ayllu Tusuykusun),https://www.youtube.com/watch?v=9G3vczPC98w&list=RD9G3vczPC98w&start_radio=1&pp=ygUkRGFuemEgZGUgVGlqZXJhcy4gSHVhbmNhdmVsaWNhIFBlcsO6oAcB
Huanuco,Danza de los Negritos,Negritos de Huánuco - Cofradia Chacon Beaterio (Video Oficial) Full HD Tania Producciones✓,https://www.youtube.com/watch?v=e-v9baM6OMk&list=RDe-v9baM6OMk&start_radio=1&pp=ygUjRGFuemEgZGUgbG9zIE5lZ3JpdG9zIEh1YW51Y28gUGVyw7qgBwE%3D
Huanuco,Festividad de San Sebastián,FESTIVIDAD SAN SEBASTIÁN,https://www.youtube.com/watch?v=o39QMZv9LqE&pp=ygUqRmVzdGl2aWRhZCBkZSBTYW4gU2ViYXN0acOhbiBIdWFudWNvIFBlcsO60gcJCdgJAYcqIYzv
Huanuco,"Aniversario de la incorporación de la
provincia a Huánuco",INVITACIÓN A LA CAMPAÑA POR ANIVERSARIO DE LA MORADA EN HUANUCO PERÚ,https://www.youtube.com/watch?v=M3SYbQBeLXI&pp=ygVIQW5pdmVyc2FyaW8gZGUgbGEgaW5jb3Jwb3JhY2nDs24gZGUgbGFwcm92aW5jaWEgYSBIdcOhbnVjbyBIdWFudWNvIFBlcsO6
Huanuco,Carnavales,"Carnaval Huanuqueño 2025 presenta: ""Jaja jala Compadrito"" #huánuco",https://www.youtube.com/watch?v=GBaW8vkMDYI&list=RDGBaW8vkMDYI&start_radio=1&pp=ygUYQ2FybmF2YWxlcyBIdWFudWNvIFBlcsO6oAcB
Huanuco,Semana Santa,🙏🏻✝VIVE LA SEMANA SANTA EN LA REGIÓN HUÁNUCO 2023 I GOREHCO,https://www.youtube.com/watch?v=wabstzqiSm4&pp=ygUaU2VtYW5hIFNhbnRhIEh1YW51Y28gUGVyw7o%3D
Huanuco,Festividad del Señor de Chacos,Costumbres - Señor de Chacos - 24/05/2016,https://www.youtube.com/watch?v=fvD-WuE7Rvc&pp=ygUtRmVzdGl2aWRhZCBkZWwgU2XDsW9yIGRlIENoYWNvcyBIdWFudWNvIFBlcsO6
Huanuco,"Festividad patronal del Señor de Mayo
y Semana Turística","El Señor de Quircan, el Patrón de Huánuco ✨ | Suchuriy en Huánuco",https://www.youtube.com/watch?v=B77dhi_xfOs&pp=ygVHRmVzdGl2aWRhZCBwYXRyb25hbCBkZWwgU2XDsW9yIGRlIE1heW95IFNlbWFuYSBUdXLDrXN0aWNhIEh1YW51Y28gUGVyw7o%3D
Huanuco,Fiesta de San Juan,Así se vivió la Fiesta de San Juan en Pucallpa | Domingo al Día | Perú,https://www.youtube.com/watch?v=EFBMCGj9sKg&pp=ygUgRmllc3RhIGRlIFNhbiBKdWFuIEh1YW51Y28gUGVyw7o%3D
Huanuco,Festividad de la Virgen del Carmen,𝗛𝗜𝗦𝗧𝗢𝗥𝗜𝗔 𝗗𝗘 𝗟𝗔 𝗩𝗜𝗥𝗚𝗘𝗡 𝗗𝗘𝗟 𝗖𝗔𝗥𝗠𝗘𝗡 𝗗𝗘𝗟 𝗗𝗜𝗦𝗧𝗥𝗜𝗧𝗢 𝗗𝗘 𝗟𝗟𝗔𝗧𝗔‼,https://www.youtube.com/watch?v=Hx_Sh7sDOec&pp=ygUwRmVzdGl2aWRhZCBkZSBsYSBWaXJnZW4gZGVsIENhcm1lbiBIdWFudWNvIFBlcsO60gcJCdgJAYcqIYzv
Huanuco,Fiesta de Tingo maría,Música y cultura en el oriente del Perú: Tingo María se prepara para las fiestas de San Juan,https://www.youtube.com/watch?v=Eb3eh0R_Eqc&pp=ygUkRmllc3RhIGRlIFRpbmdvIG1hcsOtYSBIdWFudWNvIFBlcsO6
Huanuco,Fiesta del Sol,Fiesta del Sol 2024 - Huánuco Pampa,https://www.youtube.com/watch?v=nHwqiH8lqDY&pp=ygUcRmllc3RhIGRlbCBTb2wgSHVhbnVjbyBQZXLDug%3D%3D
Huanuco,"Aniversario de la Fundación Española
y semana Turística de Huánuco","¡FELIZ ANIVERSARIO MI HUÁNUCO AMADO, 482 AÑOS DE FUNDACIÓN!",https://www.youtube.com/shorts/890ExidZZq0
Huanuco,Festividad patronal de Santa Rosa de Lima,Diana en honor a Santa Rosa de Lima Huacrachuco 2024 2/2,https://www.youtube.com/watch?v=u455hp9u3Ts&pp=ygU3RmVzdGl2aWRhZCBwYXRyb25hbCBkZSBTYW50YSBSb3NhIGRlIExpbWEgSHVhbnVjbyBQZXLDug%3D%3D
Huanuco,Fiesta de la Virgen de las Mercedes,"""🌹Iglesia Virgen de las Mercedes🌹"" HUANUCO - PERÚ",https://www.youtube.com/watch?v=LZWSlBCf-eU&pp=ygUxRmllc3RhIGRlIGxhIFZpcmdlbiBkZSBsYXMgTWVyY2VkZXMgSHVhbnVjbyBQZXLDug%3D%3D
Huanuco,Festividad Patronal de San Miguel Arcángel,Fiestas patronales en homenaje a San Miguel Arcángel en el distrito de Acobamba en Tarma,https://www.youtube.com/watch?v=daP7ebXHL8Q&pp=ygU5RmVzdGl2aWRhZCBQYXRyb25hbCBkZSBTYW4gTWlndWVsIEFyY8OhbmdlbCBIdWFudWNvIFBlcsO6
Huanuco,"Aniversario (fecha central 15 de octubre) y
Semana Turística de Tingo maría",Top 05 Lugares Turísticos de Tingo María Huánuco Perú 🇵🇪 2024,https://www.youtube.com/watch?v=W486mPdr6XI&pp=ygVaQW5pdmVyc2FyaW8gKGZlY2hhIGNlbnRyYWwgMTUgZGUgb2N0dWJyZSkgeVNlbWFuYSBUdXLDrXN0aWNhIGRlIFRpbmdvIG1hcsOtYSBIdWFudWNvIFBlcsO60gcJCdgJAYcqIYzv
Huanuco,"Aniversario de la creación política
de Ambo",Video oficial por aniversario de creación política del distrito de Colpas 4k FHD 2021,https://www.youtube.com/watch?v=HN4fbHrzGKE&pp=ygU6QW5pdmVyc2FyaW8gZGUgbGEgY3JlYWNpw7NuIHBvbMOtdGljYWRlIEFtYm8gSHVhbnVjbyBQZXLDug%3D%3D
Huanuco,Festividad del Señor de Burgos,FESTIVIDAD DEL SEÑOR DE BURGOS - HUÁNUCO: 28 OCTUBRE | Perú profundo #PBO 🇵🇪,https://www.youtube.com/watch?v=LrM0d6AD380&pp=ygUtRmVzdGl2aWRhZCBkZWwgU2XDsW9yIGRlIEJ1cmdvcyBIdWFudWNvIFBlcsO6
Huanuco,Semana Turística,Que hacer en Huanuco #turismo #turismoperu #viajes #conoceperu #huanuco #peru #tourism #tour,https://www.youtube.com/shorts/GFcaxctQGE0
Huanuco,Semana Turística,Que hacer en Huanuco #turismo #turismoperu #viajes #conoceperu #huanuco #peru #tourism #tour,https://www.youtube.com/shorts/GFcaxctQGE0
Huanuco,"Aniversario de su fundación y Semana
Turística",Huánuco celebra sus 480 años de fundación,https://www.youtube.com/watch?v=3jcAsFElHg0&pp=ygU9QW5pdmVyc2FyaW8gZGUgc3UgZnVuZGFjacOzbiB5IFNlbWFuYVR1csOtc3RpY2EgSHVhbnVjbyBQZXLDug%3D%3D
Huanuco,Semana Turística,Que hacer en Huanuco #turismo #turismoperu #viajes #conoceperu #huanuco #peru #tourism #tour,https://www.youtube.com/shorts/GFcaxctQGE0
Huanuco,Aniversario de la ciudad,"Huánuco: La fiesta de Los Caballeros, mira esta linda tradición por su aniversario.",https://www.youtube.com/watch?v=wCeYAvehoDY&pp=ygUmQW5pdmVyc2FyaW8gZGUgbGEgY2l1ZGFkIEh1YW51Y28gUGVyw7rSBwkJ2AkBhyohjO8%3D
Huanuco,Aniversario y Semana Turística,Que hacer en Huanuco #turismo #turismoperu #viajes #conoceperu #huanuco #peru #tourism #tour,https://www.youtube.com/shorts/GFcaxctQGE0
Huanuco,Cofradía de negritos,Negritos de Huánuco - Cofradia Chacon Beaterio (Video Oficial) Full HD Tania Producciones✓,https://www.youtube.com/watch?v=e-v9baM6OMk&list=RDe-v9baM6OMk&start_radio=1&pp=ygUjQ29mcmFkw61hIGRlIG5lZ3JpdG9zIEh1YW51Y28gUGVyw7qgBwE%3D
Huanuco,Festividad de San Silvestre,"Huánuco: La fiesta de Los Caballeros, mira esta linda tradición por su aniversario.",https://www.youtube.com/watch?v=wCeYAvehoDY&pp=ygUpRmVzdGl2aWRhZCBkZSBTYW4gU2lsdmVzdHJlIEh1YW51Y28gUGVyw7o%3D
Huanuco,Fiesta de los Negritos,"Asi se vive la fiesta de Los Negritos en Amarilis, Huánuco.",https://www.youtube.com/watch?v=7kXZjuxwSWI&pp=ygUkRmllc3RhIGRlIGxvcyBOZWdyaXRvcyBIdWFudWNvIFBlcsO6
Ica,Fiesta de los Reyes Magos,Los reyes magos en plaza de armas d Ica,https://www.youtube.com/watch?v=c5cNR0J5d54&pp=ygUjRmllc3RhIGRlIGxvcyBSZXllcyBNYWdvcyBJY2EgUGVyw7o%3D
Ica,Fiesta de cumpleaños de la Beatita Melchorita,CHINCHA - ASI SE CELEBRA EL CUMPLEAÑOS DE MELCHORITA SARAVIA♥ VLOG,https://www.youtube.com/watch?v=949jhLTily0&pp=ygU4Rmllc3RhIGRlIGN1bXBsZWHDsW9zIGRlIGxhIEJlYXRpdGEgTWVsY2hvcml0YSBJY2EgUGVyw7o%3D
Ica,Fiesta y danza de los Negritos,Negritos de Ica - Raices Iqueñas (Mamita de Chapi 2018 - Tuki Tusuy ICA),https://www.youtube.com/watch?v=Ue1nueEMscg&pp=ygUoRmllc3RhIHkgZGFuemEgZGUgbG9zIE5lZ3JpdG9zIEljYSBQZXLDug%3D%3D
Ica,Semana Turística y Aniversario del distrito,5 LUGARES QUE DEBES DE CONOCER DE LA REGIÓN ICA,https://www.youtube.com/watch?v=ZS2UirVug10&pp=ygU2U2VtYW5hIFR1csOtc3RpY2EgeSBBbml2ZXJzYXJpbyBkZWwgZGlzdHJpdG8gSWNhIFBlcsO6
Ica,Aniversario de la provincia,🔴🔵La provincia de Ica celebra 460 años,https://www.youtube.com/watch?v=91dIfJ1yczU&pp=ygUlQW5pdmVyc2FyaW8gZGUgbGEgcHJvdmluY2lhIEljYSBQZXLDug%3D%3D
Ica,Aniversario del distrito,SPOT POR EL 54 ANIVERSARIO DEL DISTRITO DE LA TINGUIÑA - ICA - PERÚ,https://www.youtube.com/watch?v=yJhFvySsQOI&pp=ygUiQW5pdmVyc2FyaW8gZGVsIGRpc3RyaXRvIEljYSBQZXLDug%3D%3D
Ica,Fiesta de los carnavales de la Candelaria,La Candelaria - Mix Carnavales Ayacuchanos,https://www.youtube.com/watch?v=dy1b4kyeqNc&list=RDdy1b4kyeqNc&start_radio=1&pp=ygUzRmllc3RhIGRlIGxvcyBjYXJuYXZhbGVzIGRlIGxhIENhbmRlbGFyaWEgSWNhIFBlcsO6oAcB
Ica,Fiesta de la Sirena,"LA LEYENDA DE LA ""HUACACHINA""",https://www.youtube.com/watch?v=3B73VXoD75c&pp=ygUdRmllc3RhIGRlIGxhIFNpcmVuYSBJY2EgUGVyw7o%3D
Ica,Festival de Verano negro,I Festival Internacional de Danzas - Verano Negro 2019,https://www.youtube.com/watch?v=MxP0F1o8Sqo&pp=ygUiRmVzdGl2YWwgZGUgVmVyYW5vIG5lZ3JvIEljYSBQZXLDug%3D%3D
Ica,Festival Internacional de la Vendimia,¿QUÉ ES EL FESTIVAL DE LA VENDIMIA EN ICA? || LA VENDIMIA ICA || Encendidos Tv - Ica 💡,https://www.youtube.com/watch?v=-QoRaOUex90&pp=ygUvRmVzdGl2YWwgSW50ZXJuYWNpb25hbCBkZSBsYSBWZW5kaW1pYSBJY2EgUGVyw7o%3D
Ica,Jueves Santo,"""Jueves Santo en Ica"" de Medardo Purizaga Gutiérrez",https://www.youtube.com/watch?v=k7AMWEN7aTk&list=RDk7AMWEN7aTk&start_radio=1&pp=ygUWSnVldmVzIFNhbnRvIEljYSBQZXLDuqAHAQ%3D%3D
Ica,Fiesta de las Cruces,"Fiesta de Cruces, 3 de Mayo 2023, San Pedro de Huacarpana Chincha Ica Perú",https://www.youtube.com/watch?v=Gp2L2R7hVI0&pp=ygUeRmllc3RhIGRlIGxhcyBDcnVjZXMgSWNhIFBlcsO6
Ica,Semana Nacional del Pisco,“EL DÍA NACIONAL DEL PISCO SOUR”.,https://www.youtube.com/watch?v=bO28AYTyzlw&pp=ygUjU2VtYW5hIE5hY2lvbmFsIGRlbCBQaXNjbyBJY2EgUGVyw7rSBwkJ2AkBhyohjO8%3D
Ica,Aniversario del distrito,SPOT POR EL 54 ANIVERSARIO DEL DISTRITO DE LA TINGUIÑA - ICA - PERÚ,https://www.youtube.com/watch?v=yJhFvySsQOI&pp=ygUiQW5pdmVyc2FyaW8gZGVsIGRpc3RyaXRvIEljYSBQZXLDug%3D%3D
Ica,Romería a la Beatita de Humay,Beatita de Humay 🙏🇵🇪 Pisco - Ica Perú,https://www.youtube.com/shorts/eEChnfwPP8Y
Ica,Fiesta de San Pedro,REPORTAJE SAN PEDRO DE HUACARPANA - CHINCHA - ICA,https://www.youtube.com/watch?v=eMxmY6doI4I&pp=ygUdRmllc3RhIGRlIFNhbiBQZWRybyBJY2EgUGVyw7o%3D
Ica,Semana Turística,ICA SUPER BARATO‼️🔥 Nazca + Paracas + 9 Lugares en 3 dias🏂🏝️ Huacachina Peru 2025 Turismo Turisticos,https://www.youtube.com/watch?v=9zN2hqcoAl0&pp=ygUbU2VtYW5hIFR1csOtc3RpY2EgSWNhIFBlcsO6
Ica,Fiesta de Santo Domingo de Guzmán,fiesta del mercado santo domingo - ica,https://www.youtube.com/watch?v=9vr-AZvXAJs&pp=ygUsRmllc3RhIGRlIFNhbnRvIERvbWluZ28gZGUgR3V6bcOhbiBJY2EgUGVyw7o%3D
Ica,"Festival de la Naranja y Fiestas Patronales
de la Virgen del Socorro",Festividad de la virgen del perpetuo socorro 2025 encon chico,https://www.youtube.com/shorts/rk1TiOYMceA
Ica,Semana Turística y aniversario del distrito,5 LUGARES QUE DEBES DE CONOCER DE LA REGIÓN ICA,https://www.youtube.com/watch?v=ZS2UirVug10&pp=ygU2U2VtYW5hIFR1csOtc3RpY2EgeSBhbml2ZXJzYXJpbyBkZWwgZGlzdHJpdG8gSWNhIFBlcsO6
Ica,Fiesta patronal de la Virgen de Guadalupe,Fiesta en Honor a la Santisima Virgen de Guadalupe,https://www.youtube.com/watch?v=Sl-DqmgyhpY&pp=ygUzRmllc3RhIHBhdHJvbmFsIGRlIGxhIFZpcmdlbiBkZSBHdWFkYWx1cGUgSWNhIFBlcsO6
Ica,"Conmemoración del desembarco de la Expedición
Libertadora y Semana Turística","""Desembarco de la Expedición Libertadora del Perú en Paracas y su transcendencia"".",https://www.youtube.com/watch?v=XIjwGfgu8so&pp=ygVYQ29ubWVtb3JhY2nDs24gZGVsIGRlc2VtYmFyY28gZGUgbGEgRXhwZWRpY2nDs25MaWJlcnRhZG9yYSB5IFNlbWFuYSBUdXLDrXN0aWNhIEljYSBQZXLDug%3D%3D
Ica,Semana turística de la ciudad,PERÚ PROFUNDO 🇵🇪| Semana Turística de la ciudad de Pisco (Ica) - 01 de setiembre,https://www.youtube.com/watch?v=MGlDG3giL3o&pp=ygUoU2VtYW5hIHR1csOtc3RpY2EgZGUgbGEgY2l1ZGFkIEljYSBQZXLDug%3D%3D
Ica,"Peregrinación de la Virgen de Yauca del
Rosario",Tradicional Peregrinación al Santuario de Nuestra Señora del Rosario de Yauca - ICA PERÚ,https://www.youtube.com/watch?v=nGIQWCXhtSQ&pp=ygU5UGVyZWdyaW5hY2nDs24gZGUgbGEgVmlyZ2VuIGRlIFlhdWNhIGRlbFJvc2FyaW8gSWNhIFBlcsO6
Ica,La Virgen del Rosario,EN YAUCA DEL ROSARIO ICA PERU,https://www.youtube.com/watch?v=pkbgPvF1F0Q&pp=ygUfTGEgVmlyZ2VuIGRlbCBSb3NhcmlvIEljYSBQZXLDug%3D%3D
Ica,Festividad del Señor de Luren,"""Acompañaban a la sagrada imagen de rodillas"": Recorrido procesional del Señor de Luren en Ica",https://www.youtube.com/watch?v=Yh86eyW4ay8&pp=ygUoRmVzdGl2aWRhZCBkZWwgU2XDsW9yIGRlIEx1cmVuIEljYSBQZXLDug%3D%3D
Ica,Fiesta de la Virgen de Guadalupe,Fiesta en Honor a la Santisima Virgen de Guadalupe,https://www.youtube.com/watch?v=Sl-DqmgyhpY&pp=ygUqRmllc3RhIGRlIGxhIFZpcmdlbiBkZSBHdWFkYWx1cGUgSWNhIFBlcsO6
Ica,Día cívico del distrito,DESFILE CÍVICO ESCOLAR POR EL DÍA DE LA BANDERA - LA TINGUIÑA - ICA - PERÚ,https://www.youtube.com/watch?v=M2icwoGlato&pp=ygUjRMOtYSBjw612aWNvIGRlbCBkaXN0cml0byBJY2EgUGVyw7o%3D
Ica,Día cívico del distrito,DESFILE CÍVICO ESCOLAR POR EL DÍA DE LA BANDERA - LA TINGUIÑA - ICA - PERÚ,https://www.youtube.com/watch?v=M2icwoGlato&pp=ygUjRMOtYSBjw612aWNvIGRlbCBkaXN0cml0byBJY2EgUGVyw7o%3D
Ica,"Semana Turística y aniversario de la
provincia",🍇🍇 XL SEMANA TURISTICA ICA 2019 🍇🍇,https://www.youtube.com/watch?v=fDdXrnBoTdM&pp=ygU4U2VtYW5hIFR1csOtc3RpY2EgeSBhbml2ZXJzYXJpbyBkZSBsYXByb3ZpbmNpYSBJY2EgUGVyw7o%3D
Ica,Fiesta de Todos los Santos,La fiesta popular del Día de Todos los Santos,https://www.youtube.com/watch?v=V59O58HbeQI&pp=ygUkRmllc3RhIGRlIFRvZG9zIGxvcyBTYW50b3MgSWNhIFBlcsO6
Ica,"Romería al santuario de la Beatita de
Humay",LA BEATITA DE HUMAY 🙏 PISCO 🇵🇪 ICA | EL CAMINO AL SANTUARIO DE LA SANTITA MILAGROSA 😇 🏃,https://www.youtube.com/watch?v=i7hklpQaXWQ&pp=ygU1Um9tZXLDrWEgYWwgc2FudHVhcmlvIGRlIGxhIEJlYXRpdGEgZGVIdW1heSBJY2EgUGVyw7o%3D
Ica,Aniversario de la villa de Pisco,Celebrando El Aniversario de Pisco,https://www.youtube.com/watch?v=Mbtv4uwd5gA&pp=ygUqQW5pdmVyc2FyaW8gZGUgbGEgdmlsbGEgZGUgUGlzY28gSWNhIFBlcsO6
Ica,Aniversartio de la muerte de la Beata Melchorita,TATIANA MANYARI: 07 ENERO - NACIMIENTO DE LA BEATITA MELCHORITA EN SAN PEDRO DE ÑOCO EN ICA,https://www.youtube.com/watch?v=Su06dK4G35w&pp=ygU6QW5pdmVyc2FydGlvIGRlIGxhIG11ZXJ0ZSBkZSBsYSBCZWF0YSBNZWxjaG9yaXRhIEljYSBQZXLDug%3D%3D
Ica,Aniversario del distrito y semana turística,5 LUGARES QUE DEBES DE CONOCER DE LA REGIÓN ICA,https://www.youtube.com/watch?v=ZS2UirVug10&pp=ygU2QW5pdmVyc2FyaW8gZGVsIGRpc3RyaXRvIHkgc2VtYW5hIHR1csOtc3RpY2EgSWNhIFBlcsO6
Ica,Fiesta de la Concepción,"Fiesta de la Virgen Inmaculada Concepción 2022 , Vacas Locas y Fin de Fiesta , 10ma parte",https://www.youtube.com/watch?v=0kSqjkEwgeI&pp=ygUiRmllc3RhIGRlIGxhIENvbmNlcGNpw7NuIEljYSBQZXLDug%3D%3D
Ica,Fiesta de la Concepción,"Fiesta de la Virgen Inmaculada Concepción 2022 , Vacas Locas y Fin de Fiesta , 10ma parte",https://www.youtube.com/watch?v=0kSqjkEwgeI&pp=ygUiRmllc3RhIGRlIGxhIENvbmNlcGNpw7NuIEljYSBQZXLDug%3D%3D
Ica,Fiesta de la Virgen de Guadalupe,Fiesta en Honor a la Santisima Virgen de Guadalupe,https://www.youtube.com/watch?v=Sl-DqmgyhpY&pp=ygUqRmllc3RhIGRlIGxhIFZpcmdlbiBkZSBHdWFkYWx1cGUgSWNhIFBlcsO6
Ica,Aniversario del distrito,SPOT POR EL 54 ANIVERSARIO DEL DISTRITO DE LA TINGUIÑA - ICA - PERÚ,https://www.youtube.com/watch?v=yJhFvySsQOI&pp=ygUiQW5pdmVyc2FyaW8gZGVsIGRpc3RyaXRvIEljYSBQZXLDug%3D%3D
Ica,Paseo de los Negritos,Negritos de Ica - Raices Iqueñas (Mamita de Chapi 2018 - Tuki Tusuy ICA),https://www.youtube.com/watch?v=Ue1nueEMscg&pp=ygUfUGFzZW8gZGUgbG9zIE5lZ3JpdG9zIEljYSBQZXLDug%3D%3D
Ica,Navidad Negra,Son del Perú - Navidad Negra (Ica) - CONCURSO RAICES ANDINAS 2012 - TIKARY PRODUCCIONES,https://www.youtube.com/watch?v=XppIJWwvoFs&pp=ygUXTmF2aWRhZCBOZWdyYSBJY2EgUGVyw7o%3D
Ica,Festividad de la Virgen del Carmen,Festividad de la Virgen del Carmen en Chincha (Ica) - 27 de Diciembre | PERÚ PROFUNDO 🇵🇪,https://www.youtube.com/watch?v=v8oCkJuShO4&pp=ygUsRmVzdGl2aWRhZCBkZSBsYSBWaXJnZW4gZGVsIENhcm1lbiBJY2EgUGVyw7o%3D
Ica,Fiesta de la Virgen de Topará,FIESTA DE LA VIRGEN DE TOPARÁ - GROCIO PRADO - PARA TODOS LADOS,https://www.youtube.com/watch?v=Oh45sx4dNtI&pp=ygUoRmllc3RhIGRlIGxhIFZpcmdlbiBkZSBUb3BhcsOhIEljYSBQZXLDug%3D%3D
Junin,"Fiesta del Niño Jesús, Danzas
de la pachahura o negrería, del corcovado,
del latashauquish, del chacranegro, de la huaconada,
de la huaylijía y tunantada, Jesús
Salvador y Danza de los viejos principales.","NEGRITOS DE HUASTA ▶ Homenaje al ""Divino Niño Jesús - Huasta"" 2024 (3)",https://www.youtube.com/watch?v=E2jyMOAa8Yw&pp=ygXZAUZpZXN0YSBkZWwgTmnDsW8gSmVzw7pzLCBEYW56YXNkZSBsYSBwYWNoYWh1cmEgbyBuZWdyZXLDrWEsIGRlbCBjb3Jjb3ZhZG8sZGVsIGxhdGFzaGF1cXVpc2gsIGRlbCBjaGFjcmFuZWdybywgZGUgbGEgaHVhY29uYWRhLGRlIGxhIGh1YXlsaWrDrWEgeSB0dW5hbnRhZGEsIEplc8O6c1NhbHZhZG9yIHkgRGFuemEgZGUgbG9zIHZpZWpvcyBwcmluY2lwYWxlcy4gSnVuaW4gUGVyw7o%3D
Junin,San Sebastián.,4K Fiestas patronal de San Sebastian /Junin/ /Qankunapaq Peru ( 15 Aniv Qankunapaq Peru 2023),https://www.youtube.com/watch?v=Slv_u-SycCQ&pp=ygUbU2FuIFNlYmFzdGnDoW4uIEp1bmluIFBlcsO6
Junin,"Danza de los Negritos, Danza del corcovado,
El Señor de Paca, Danza de la huaylijía.","Danza Auquish Cumo C.A.F. ""Amerindia"" Concurso Danzas Amp. Pampas del Cusco 2015",https://www.youtube.com/watch?v=_nHSXLcpO_g&list=RD_nHSXLcpO_g&start_radio=1&pp=ygVhRGFuemEgZGUgbG9zIE5lZ3JpdG9zLCBEYW56YSBkZWwgY29yY292YWRvLEVsIFNlw7FvciBkZSBQYWNhLCBEYW56YSBkZSBsYSBodWF5bGlqw61hLiBKdW5pbiBQZXLDuqAHAQ%3D%3D
Junin,Fiesta Patronal de San Fabián.,JAUJA 2020 FIESTA EN HONOR A SAN FABIAN Y SAN SEBASTIAN,https://www.youtube.com/watch?v=_R-A5ys8nBQ&pp=ygUrRmllc3RhIFBhdHJvbmFsIGRlIFNhbiBGYWJpw6FuLiBKdW5pbiBQZXLDug%3D%3D
Junin,"Bajada de Reyes, danza del chacranegro y la
huaripampeada, Pascua de Reyes y danza de la huaylijía.",BAJADA DE REYES 2023,https://www.youtube.com/watch?v=y2fVBxnyXHw&pp=ygVvQmFqYWRhIGRlIFJleWVzLCBkYW56YSBkZWwgY2hhY3JhbmVncm8geSBsYWh1YXJpcGFtcGVhZGEsIFBhc2N1YSBkZSBSZXllcyB5IGRhbnphIGRlIGxhIGh1YXlsaWrDrWEuIEp1bmluIFBlcsO60gcJCdgJAYcqIYzv
Junin,"Bajada de Reyes. Fieta del Niño Jesús
y Danza del Concorvado.",Bajada de reyes en honor al Niño Jesús de Praga,https://www.youtube.com/shorts/bs4ZJM0__bg
Junin,"La Virgen de Lourdes, Santa Teresita, Fiesta
del Niño Jesús.",FIESTA DE LA VIRGEN DE LOURDES 2024 #travel #rutasdelperu,https://www.youtube.com/shorts/JMVby74GGKw
Junin,"Fiesta de la tunantada y el 20/01 ejecución
del jalapato.",Pandillada y Jalapato 8,https://www.youtube.com/watch?v=38KO_fmvrW4&pp=ygVFRmllc3RhIGRlIGxhIHR1bmFudGFkYSB5IGVsIDIwLzAxIGVqZWN1Y2nDs25kZWwgamFsYXBhdG8uIEp1bmluIFBlcsO6
Junin,"San Sebastián, San Fabián. Fiesta
de Copone y Vaso Sagrado. Los Negritos. Chonguinada
y Huacón.",Víspera de la Fiesta de San Sebastián,https://www.youtube.com/watch?v=0tWGO1NWQDY&pp=ygVsU2FuIFNlYmFzdGnDoW4sIFNhbiBGYWJpw6FuLiBGaWVzdGFkZSBDb3BvbmUgeSBWYXNvIFNhZ3JhZG8uIExvcyBOZWdyaXRvcy4gQ2hvbmd1aW5hZGF5IEh1YWPDs24uIEp1bmluIFBlcsO6
Junin,"San Sebastián, San Fabián. Fiesta
de Copone y Vaso Sagrado. Los Negritos. Chonguinada
y Huacón.",Víspera de la Fiesta de San Sebastián,https://www.youtube.com/watch?v=0tWGO1NWQDY&pp=ygVsU2FuIFNlYmFzdGnDoW4sIFNhbiBGYWJpw6FuLiBGaWVzdGFkZSBDb3BvbmUgeSBWYXNvIFNhZ3JhZG8uIExvcyBOZWdyaXRvcy4gQ2hvbmd1aW5hZGF5IEh1YWPDs24uIEp1bmluIFBlcsO6
Junin,Festival de la Tunantada.,"La tunantada, fiesta costumbrista en Jauja, Junín, Perú",https://www.youtube.com/watch?v=ONCZnDAZeyc&pp=ygUlRmVzdGl2YWwgZGUgbGEgVHVuYW50YWRhLiBKdW5pbiBQZXLDug%3D%3D
Junin,Fiesta Patronal de San Sebastián.,Fiesta Patronal San Sebastian de Matahuasi - Junin / FAC DE ODONTOLOGIA - INTERFACULTADES 2023 UNMSM,https://www.youtube.com/watch?v=L26iGFpneiM&list=RDL26iGFpneiM&start_radio=1&pp=ygUuRmllc3RhIFBhdHJvbmFsIGRlIFNhbiBTZWJhc3Rpw6FuLiBKdW5pbiBQZXLDuqAHAdIHCQnYCQGHKiGM7w%3D%3D
Junin,"Fiesta del Niño Jesús, Avelinos.
El Señor de Paca. Santa Teresita.",Fiesta en Honor al Niño Jesús 💛 ARTURO ROMO UCEDA ☃️ MARÍA CRISTÓBAL | SUPER SENSACIÓN DEL PERÚ,https://www.youtube.com/watch?v=ZNmXfY6_toM&pp=ygVQRmllc3RhIGRlbCBOacOxbyBKZXPDunMsIEF2ZWxpbm9zLkVsIFNlw7FvciBkZSBQYWNhLiBTYW50YSBUZXJlc2l0YS4gSnVuaW4gUGVyw7o%3D
